Timestamp,Function,Input,Execution Time (s),CPU Usage (%),CPU Frequency (GHz),Number of Logical Cores,Number of Physical Cores,Memory Usage (MB),Memory Usage (%),Memory Available (MB),Host Total Memory (MB)
2025-06-25 03:36:34,YOLOv8,input2.jpg,200.45,0.02,1.19,8,8,695.56,4.67,14191.16,14886.72
2025-06-25 03:36:34,YOLOv8,input.jpg,202.24,0.01,1.19,8,8,1125.55,7.56,13761.18,14886.72
2025-06-25 03:47:11,Hello,,0.15,0.0,1.88,8,8,0.0,0.0,0.0,14886.72
2025-06-25 03:47:12,Fibonacci,20000,4.27,0.0,2.27,8,8,364.61,2.45,14522.12,14886.72
2025-06-25 03:47:12,IsPrime,29937646239629496719,0.15,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 03:47:12,YOLOv8,input1.jpg,117.9,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 03:47:12,YOLOv8,input.jpg,107.64,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 03:47:12,YOLOv8,input2.jpg,60.4,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 03:47:12,YOLOv8,input1.jpg,57.16,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 03:47:12,YOLOv8,input.jpg,55.42,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 03:49:00,YOLOv8,input2.jpg,511.15,1.53,1.19,8,8,985.57,6.62,13901.16,14886.72
2025-06-25 03:50:34,IsPrime,29937646239629496719,6.48,0.81,1.42,8,8,4.96,0.03,14881.76,14886.72
2025-06-25 03:51:26,Fibonacci,20000,5.92,10.0,1.19,8,8,84.81,0.57,14801.91,14886.72
2025-06-25 03:51:28,Hello,,2.08,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:00:41,YOLOv8,input2.jpg,202.29,12.55,1.19,8,8,811.22,5.45,14075.5,14886.72
2025-06-25 04:00:41,YOLOv8,input1.jpg,118.18,12.02,1.19,8,8,940.06,6.31,13946.66,14886.72
2025-06-25 04:00:41,YOLOv8,input.jpg,152.48,12.27,1.19,8,8,1111.96,7.47,13774.76,14886.72
2025-06-25 04:00:41,YOLOv8,input2.jpg,96.55,12.03,1.19,8,8,886.45,5.95,14000.27,14886.72
2025-06-25 04:00:41,YOLOv8,input.jpg,138.23,12.64,1.19,8,8,940.41,6.32,13946.31,14886.72
2025-06-25 04:00:41,YOLOv8,input1.jpg,161.42,12.74,1.19,8,8,926.68,6.22,13960.04,14886.72
2025-06-25 04:02:55,Hello,,3.27,0.0,1.19,8,8,4.84,0.03,14881.88,14886.72
2025-06-25 04:02:55,IsPrime,29937646239629496719,25.2,0.21,1.19,8,8,7.3,0.05,14879.42,14886.72
2025-06-25 04:02:55,Fibonacci,20000,30.79,12.49,2.27,8,8,28.3,0.19,14858.42,14886.72
2025-06-25 04:11:23,YOLOv8,input1.jpg,237.58,0.02,1.19,8,8,813.03,5.46,14073.7,14886.72
2025-06-25 04:11:24,YOLOv8,input.jpg,193.48,0.01,1.19,8,8,696.55,4.68,14190.17,14886.72
2025-06-25 04:11:24,YOLOv8,input2.jpg,217.35,0.01,1.19,8,8,1041.42,7.0,13845.3,14886.72
2025-06-25 04:11:24,YOLOv8,input2.jpg,246.92,0.02,1.19,8,8,723.72,4.86,14163.0,14886.72
2025-06-25 04:11:24,YOLOv8,input.jpg,192.64,0.01,1.19,8,8,697.21,4.68,14189.51,14886.72
2025-06-25 04:11:24,YOLOv8,input1.jpg,230.29,0.01,1.19,8,8,741.8,4.98,14144.92,14886.72
2025-06-25 04:20:34,YOLOv8,input2.jpg,57.45,10.9,1.19,8,8,726.0,4.88,14160.72,14886.72
2025-06-25 04:20:34,YOLOv8,input2.jpg,53.57,13.71,2.27,8,8,867.53,5.83,14019.2,14886.72
2025-06-25 04:20:34,Hello,,0.18,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:20:34,IsPrime,29937646239629496719,0.15,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:20:34,Fibonacci,20000,3.64,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:20:34,YOLOv8,input.jpg,50.68,12.31,1.19,8,8,240.68,1.62,14646.04,14886.72
2025-06-25 04:20:34,YOLOv8,input.jpg,60.26,13.89,1.19,8,8,801.21,5.38,14085.51,14886.72
2025-06-25 04:20:34,YOLOv8,input1.jpg,49.96,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:20:34,YOLOv8,input1.jpg,48.22,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:22:48,Hello,,13.94,0.15,1.19,8,8,5.77,0.04,14880.95,14886.72
2025-06-25 04:22:49,IsPrime,29937646239629496719,8.52,0.15,1.19,8,8,4.84,0.03,14881.88,14886.72
2025-06-25 04:22:50,Fibonacci,20000,4.48,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:30:52,YOLOv8,input.jpg,201.04,0.0,1.19,8,8,804.51,5.4,14082.21,14886.72
2025-06-25 04:30:52,YOLOv8,input2.jpg,258.36,0.01,1.19,8,8,701.21,4.71,14185.52,14886.72
2025-06-25 04:30:52,YOLOv8,input1.jpg,194.35,0.0,1.19,8,8,726.75,4.88,14159.97,14886.72
2025-06-25 04:30:52,YOLOv8,input1.jpg,261.87,0.0,1.19,8,8,1063.98,7.15,13822.74,14886.72
2025-06-25 04:30:52,YOLOv8,input2.jpg,223.33,0.0,1.19,8,8,997.77,6.7,13888.96,14886.72
2025-06-25 04:30:52,YOLOv8,input.jpg,261.84,0.0,1.19,8,8,1085.34,7.29,13801.39,14886.72
2025-06-25 04:40:55,IsPrime,29937646239629496719,0.15,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 04:40:55,Fibonacci,20000,3.67,9.02,2.27,8,8,44.94,0.3,14841.79,14886.72
2025-06-25 04:40:55,YOLOv8,input.jpg,46.3,12.51,2.27,8,8,225.87,1.52,14660.85,14886.72
2025-06-25 04:40:55,Hello,,0.14,0.0,0.0,8,8,0.0,0.0,0.0,0.0
2025-06-25 04:40:55,YOLOv8,input.jpg,48.89,14.03,2.27,8,8,809.9,5.44,14076.82,14886.72
2025-06-25 04:40:55,YOLOv8,input2.jpg,47.52,12.86,2.27,8,8,728.38,4.89,14158.34,14886.72
2025-06-25 04:40:56,YOLOv8,input2.jpg,59.16,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:40:56,YOLOv8,input1.jpg,55.26,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:40:56,YOLOv8,input1.jpg,59.47,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:41:31,IsPrime,29937646239629496719,1.36,0.0,1.19,8,8,5.02,0.03,14881.7,14886.72
2025-06-25 04:41:31,Hello,,3.75,1.95,2.27,8,8,7.77,0.05,14878.95,14886.72
2025-06-25 04:41:48,Fibonacci,20000,4.14,0.0,1.19,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:49:08,YOLOv8,input.jpg,183.19,0.33,1.19,8,8,722.08,4.85,14164.64,14886.72
2025-06-25 04:49:09,YOLOv8,input1.jpg,183.15,0.43,1.19,8,8,622.89,4.18,14263.84,14886.72
2025-06-25 04:49:09,YOLOv8,input2.jpg,179.76,0.59,1.19,8,8,746.02,5.01,14140.71,14886.72
2025-06-25 04:49:09,YOLOv8,input.jpg,179.46,0.0,1.19,8,8,695.75,4.67,14190.97,14886.72
2025-06-25 04:49:09,YOLOv8,input1.jpg,187.83,0.01,1.19,8,8,698.37,4.69,14188.36,14886.72
2025-06-25 04:49:09,YOLOv8,input2.jpg,188.64,0.0,1.19,8,8,945.22,6.35,13941.5,14886.72
2025-06-25 04:55:39,YOLOv8,input.jpg,47.0,18.84,1.19,8,8,265.44,1.78,14621.28,14886.72
2025-06-25 04:55:40,Fibonacci,20000,3.56,11.48,1.19,8,8,84.86,0.57,14801.87,14886.72
2025-06-25 04:55:40,YOLOv8,input2.jpg,48.3,3.86,1.19,8,8,370.41,2.49,14516.31,14886.72
2025-06-25 04:55:41,YOLOv8,input.jpg,56.99,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:55:41,IsPrime,29937646239629496719,0.15,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:55:41,Hello,,0.15,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:55:41,YOLOv8,input2.jpg,56.63,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:55:41,YOLOv8,input1.jpg,57.27,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
2025-06-25 04:55:41,YOLOv8,input1.jpg,50.95,0.0,2.27,8,8,0.0,0.0,0.0,14886.72
