Timestamp,Function,Input,Execution Time (s),CPU Usage (%),CPU Frequency (GHz),Number of Logical Cores,Number of Physical Cores,Memory Usage (MB),Memory Usage (%),Memory Available (MB),Host Total Memory (MB)
23/06/2025 20:52,Fibonacci,20000,3.02,24.86,2.79,4,4,181.02,4.69,3682.32,3863.34
23/06/2025 20:52,Fibonacci,20000,3.04,22.95,2.79,4,4,84.89,2.2,3778.45,3863.34
23/06/2025 20:52,Fibonacci,20000,2.97,22.46,2.79,4,4,84.9,2.2,3778.44,3863.34
23/06/2025 20:52,Fibonacci,20000,3.02,23.16,2.79,4,4,84.89,2.2,3778.45,3863.34
23/06/2025 20:52,Fibonacci,20000,3.04,23.51,2.79,4,4,84.91,2.2,3778.43,3863.34
23/06/2025 20:52,Fibonacci,20000,3.01,23.69,2.79,4,4,84.92,2.2,3778.42,3863.34
23/06/2025 20:52,Fibonacci,20000,2.98,25.15,2.79,4,4,111.56,2.89,3751.78,3863.34
23/06/2025 20:52,Fibonacci,20000,3.02,24.91,2.79,4,4,404.56,10.47,3458.78,3863.34
23/06/2025 20:53,Fibonacci,20000,3.02,22.46,2.79,4,4,84.91,2.2,3778.43,3863.34
23/06/2025 20:53,Fibonacci,20000,2.99,22.95,2.79,4,4,84.85,2.2,3778.49,3863.34
23/06/2025 20:53,Hello,,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.15,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.18,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,Hello,,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.15,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.16,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.15,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.18,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,IsPrime,29937646239629496719,0.17,0,2.79,4,4,0,0,0,3863.34
23/06/2025 20:53,YOLOv8,input.jpg,15.42,42.68,2.79,4,4,1013.1,26.22,2850.24,3863.34
23/06/2025 20:53,YOLOv8,input.jpg,14.5,44.13,2.79,4,4,1126.47,29.16,2736.87,3863.34
23/06/2025 20:54,YOLOv8,input.jpg,14.61,48.04,2.79,4,4,1092.33,28.27,2771.01,3863.34
23/06/2025 20:54,YOLOv8,input.jpg,15.52,43.21,2.79,4,4,906.68,23.47,2956.66,3863.34
23/06/2025 20:54,YOLOv8,input.jpg,14.18,39.13,2.79,4,4,966.11,25.01,2897.23,3863.34
23/06/2025 20:54,YOLOv8,input.jpg,14.23,39.6,2.79,4,4,975.29,25.24,2888.05,3863.34
23/06/2025 20:55,YOLOv8,input.jpg,14.1,36.71,2.79,4,4,902.06,23.35,2961.28,3863.34
23/06/2025 20:55,YOLOv8,input.jpg,14.47,41.63,2.79,4,4,926.72,23.99,2936.62,3863.34
23/06/2025 20:55,YOLOv8,input.jpg,14.69,49.5,2.79,4,4,1100.12,28.48,2763.21,3863.34
23/06/2025 20:55,YOLOv8,input.jpg,14.15,32.58,2.79,4,4,1035.78,26.81,2827.56,3863.34
23/06/2025 20:56,YOLOv8,input1.jpg,14.43,41.06,2.79,4,4,1104.15,28.58,2759.19,3863.34
23/06/2025 20:56,YOLOv8,input1.jpg,14.35,40.14,2.79,4,4,968.82,25.08,2894.52,3863.34
23/06/2025 20:56,YOLOv8,input1.jpg,15.02,29.36,2.79,4,4,914.92,23.68,2948.42,3863.34
23/06/2025 20:57,YOLOv8,input1.jpg,17.51,44.56,2.79,4,4,1001.16,25.91,2862.18,3863.34
23/06/2025 20:57,YOLOv8,input1.jpg,14.61,48.27,2.79,4,4,1013.23,26.23,2850.11,3863.34
23/06/2025 20:57,YOLOv8,input1.jpg,14.68,43.36,2.79,4,4,996.96,25.81,2866.38,3863.34
23/06/2025 20:57,YOLOv8,input1.jpg,14.96,55.89,2.79,4,4,1139.65,29.5,2723.69,3863.34
23/06/2025 20:58,YOLOv8,input1.jpg,14.44,46.39,2.79,4,4,1096.83,28.39,2766.51,3863.34
23/06/2025 20:58,YOLOv8,input1.jpg,15.62,50.18,2.79,4,4,1050.47,27.19,2812.87,3863.34
23/06/2025 20:58,YOLOv8,input1.jpg,16.66,54.44,2.79,4,4,1095.41,28.35,2767.93,3863.34
23/06/2025 20:58,YOLOv8,input2.jpg,14.44,42.61,2.79,4,4,955.12,24.72,2908.22,3863.34
23/06/2025 20:59,YOLOv8,input2.jpg,15.08,30.12,2.79,4,4,932.35,24.13,2930.99,3863.34
23/06/2025 20:59,YOLOv8,input2.jpg,15.94,57.17,2.79,4,4,1112.93,28.81,2750.41,3863.34
23/06/2025 20:59,YOLOv8,input2.jpg,14.82,57.2,2.79,4,4,1149.12,29.74,2714.21,3863.34
23/06/2025 20:59,YOLOv8,input2.jpg,14.57,46.68,2.79,4,4,1044.82,27.04,2818.52,3863.34
23/06/2025 21:00,YOLOv8,input2.jpg,14.56,46.07,2.79,4,4,920.69,23.83,2942.65,3863.34
23/06/2025 21:00,YOLOv8,input2.jpg,16.81,56.33,2.79,4,4,1142.4,29.57,2720.94,3863.34
23/06/2025 21:00,YOLOv8,input2.jpg,14.8,52.57,2.79,4,4,1057.11,27.36,2806.23,3863.34
