Timestamp,Function,Input,Execution Time (s),CPU Usage (%),CPU Frequency (GHz),Number of Logical Cores,Number of Physical Cores,Memory Usage (MB),Memory Usage (%),Memory Available (MB),Host Total Memory (MB)
25/06/2025 10:06,YOLOv8,input.jpg,24.51,8.88,2.7,2,2,353.15,17.99,1609.45,1962.6
25/06/2025 10:06,YOLOv8,input2.jpg,91.88,6.06,2.7,2,2,261.43,13.32,1701.18,1962.6
25/06/2025 10:07,YOLOv8,input2.jpg,205.86,1.74,2.7,2,2,631.36,32.17,1331.25,1962.6
25/06/2025 10:08,YOLOv8,input1.jpg,233.11,48.06,2.7,2,2,842.34,42.92,1120.26,1962.6
25/06/2025 10:08,YOLOv8,input1.jpg,239.46,12.1,2.7,2,2,841.51,42.88,1121.09,1962.6
2025-06-25 10:30:03,IsPrime,29937646239629496719,1.09,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:30:03,Hello,,1.76,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:32:24,Fibonacci,20000,142.26,11.27,2.7,2,2,84.92,4.33,1877.68,1962.6
2025-06-25 10:32:52,YOLOv8,input.jpg,246.76,17.23,2.7,2,2,295.27,15.04,1667.34,1962.6
2025-06-25 10:33:08,YOLOv8,input2.jpg,186.23,23.24,2.7,2,2,253.9,12.94,1708.7,1962.6
2025-06-25 10:33:09,YOLOv8,input2.jpg,187.81,8.17,2.7,2,2,391.61,19.95,1570.99,1962.6
2025-06-25 10:33:09,YOLOv8,input1.jpg,187.16,10.51,2.7,2,2,255.21,13.0,1707.39,1962.6
2025-06-25 10:33:11,YOLOv8,input1.jpg,276.69,23.61,2.7,2,2,349.63,17.81,1612.97,1962.6
2025-06-25 10:33:33,YOLOv8,input.jpg,211.7,48.88,2.7,2,2,1050.27,53.51,912.34,1962.6
2025-06-25 10:33:35,Hello,,0.83,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:33:35,IsPrime,29937646239629496719,0.81,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:33:42,Fibonacci,20000,7.92,11.63,2.7,2,2,282.23,14.38,1680.37,1962.6
2025-06-25 10:37:14,YOLOv8,input.jpg,219.3,14.6,2.7,2,2,274.77,14.0,1687.83,1962.6
2025-06-25 10:37:26,YOLOv8,input.jpg,230.71,8.73,2.7,2,2,251.95,12.84,1710.65,1962.6
2025-06-25 10:37:26,YOLOv8,input2.jpg,230.74,23.17,2.7,2,2,245.18,12.49,1717.43,1962.6
2025-06-25 10:37:27,YOLOv8,input1.jpg,232.11,15.59,2.7,2,2,405.34,20.65,1557.27,1962.6
2025-06-25 10:37:30,YOLOv8,input1.jpg,235.23,19.76,2.7,2,2,246.59,12.56,1716.01,1962.6
2025-06-25 10:37:47,YOLOv8,input2.jpg,252.15,50.03,2.7,2,2,1090.49,55.56,872.11,1962.6
2025-06-25 10:37:49,IsPrime,29937646239629496719,0.92,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:37:49,Hello,,1.2,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:37:57,Fibonacci,20000,8.71,12.02,2.7,2,2,211.89,10.8,1750.71,1962.6
2025-06-25 10:38:06,YOLOv8,input1.jpg,16.75,11.97,2.7,2,2,288.36,14.69,1674.24,1962.6
2025-06-25 10:38:09,YOLOv8,input.jpg,20.54,21.33,2.7,2,2,342.99,17.48,1619.61,1962.6
2025-06-25 10:38:18,YOLOv8,input2.jpg,29.82,21.67,2.7,2,2,253.42,12.91,1709.18,1962.6
2025-06-25 10:38:19,YOLOv8,input.jpg,30.56,24.21,2.7,2,2,232.6,11.85,1730.0,1962.6
2025-06-25 10:38:21,YOLOv8,input1.jpg,32.59,14.58,2.7,2,2,246.73,12.57,1715.87,1962.6
2025-06-25 10:38:37,YOLOv8,input2.jpg,48.34,45.32,2.7,2,2,866.42,44.15,1096.18,1962.6
2025-06-25 10:38:39,Hello,,1.38,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:38:39,IsPrime,29937646239629496719,0.66,0.0,2.7,2,2,0.0,0.0,0.0,1962.6
2025-06-25 10:38:46,Fibonacci,20000,8.01,17.05,2.7,2,2,274.01,13.96,1688.59,1962.6
2025-06-25 10:39:33,YOLOv8,input1.jpg,54.89,14.8,2.7,2,2,290.15,14.78,1672.45,1962.6
2025-06-25 10:39:36,YOLOv8,input.jpg,57.87,13.36,2.7,2,2,337.34,17.19,1625.26,1962.6
2025-06-25 10:39:49,YOLOv8,input2.jpg,71.72,23.95,2.7,2,2,263.22,13.41,1699.38,1962.6
2025-06-25 10:39:49,YOLOv8,input.jpg,71.65,26.03,2.7,2,2,242.27,12.34,1720.33,1962.6
2025-06-25 10:39:50,YOLOv8,input1.jpg,72.19,24.24,2.7,2,2,229.11,11.67,1733.49,1962.6
2025-06-25 10:39:51,YOLOv8,input2.jpg,73.7,14.65,2.7,2,2,445.27,22.69,1517.34,1962.6
